txn_id,date,merchant,amount,currency,status,category,account_id,notes
2ec7f830-dba6-41e6-a73c-5f15beb8fbef,22-02-2025,Flipkart,2099.42,usd,failed,Utilities,A28,SUSPICIOUS
dc27faac-65ea-41ba-a649-891142aec403,2025/10/27,Shell Petrol,3097.83,inr,FAILED,Utilities,A8,SUSPICIOUS
b9cc21e3-6f1a-496b-b1ff-6f761ffc071f,2025/10/02,Zomato,4529.51,USD,SUCCESS,,A25,Anomaly check
d610e70e-1085-40c4-8605-4592f23f8b32,23-09-2025,Apple,$921.5,USD,PENDING,Entertainment,A34,Duplicate?
f4a2be4d-fd50-46bd-9937-f914ea7ece1e,30-05-2025,Ola,4700.97,USD,FAILED,Other,A21,Duplicate?
70c0a70f-2283-4e13-8393-895fcffc3a44,21-12-2025,Flipkart,3332.09,usd,success,Utilities,A39,
fbe863e8-d983-4ec9-97b2-981049644917,2025/10/10,Zomato,487.97,inr,success,Entertainment,A45,SUSPICIOUS
4998b5b8-000e-41a0-8132-70840eec8d40,2025/10/18,Spotify,3611.96,INR,SUCCESS,Shopping,A16,SUSPICIOUS
26459779-f67b-40ba-881f-0375f17ea305,01-09-2025,Ola,76.87,INR,failed,Food,A19,Duplicate?
10a8120e-b5c5-4c80-b20c-3f90120a056a,2025/02/24,Shell Petrol,2755.84,usd,FAILED,Healthcare,A43,SUSPICIOUS
4af97553-7643-46df-aa5b-9426c0e29fd2,2025/06/24,Spotify,$4720.54,INR,PENDING,,A9,
c59d780b-e822-4204-82e1-029b3e4a5e49,31-08-2025,Zomato,$3617.12,usd,Pending,,A39,
ac9a1ae0-6f19-46b3-869f-d3a2280152aa,27-06-2025,Swiggy,1529.37,usd,FAILED,Shopping,A48,SUSPICIOUS
,25-04-2025,Flipkart,160.65,inr,PENDING,Other,A5,
af2b86f5-a26f-4bf0-b031-c964a7240a0a,2025/11/07,Shell Petrol,4344.37,USD,success,Food,A35,
2d2ba4d4-6d1c-4d4d-942d-a554b452bb5b,2025/12/21,Local Bakery,3721.08,USD,Pending,Other,A17,Anomaly check
be7ef13b-be2c-4589-981c-6b25236cccf1,2025/11/04,Netflix,2850.25,USD,success,Food,A48,Anomaly check
be036388-74a0-4eed-a238-62bd1f33b0ea,2025/04/15,Spotify,2956.99,inr,Pending,Food,A32,SUSPICIOUS
661fe250-ea34-4f9f-b5aa-5ff08bd38c5b,2025/12/16,Zomato,4934.87,usd,Pending,Healthcare,A44,Anomaly check
d785818a-a004-43c3-9598-46bac8e41d50,2025/08/26,Apple,1046.73,inr,failed,,A42,Anomaly check
3be48db6-ca14-4de8-8e26-735e7761d616,2025/12/27,Apple,2211.01,USD,success,Entertainment,A40,Anomaly check
7451c002-4c97-49e4-b60e-c272fb47cb97,31-08-2025,Flipkart,981.52,INR,FAILED,Cash Withdrawal,A29,Duplicate?
4a435988-9052-4629-bddb-c1c55e13eaee,2025/02/25,Local Bakery,1875.42,usd,success,Entertainment,A25,SUSPICIOUS
aff42d4c-2e7e-40ca-a26e-4a46c3636007,21-04-2025,Ola,138.47,inr,Pending,Transport,A48,Refunded
b1ff957a-f3ec-4513-9558-0a83678acbd9,04-09-2025,Shell Petrol,$1610.79,inr,failed,Other,A10,
ab68a5d5-c124-406d-995c-6ef40d7169d0,2025/04/25,Apple,2705.26,USD,FAILED,Shopping,A24,Refunded
26bbbeef-7c75-43ae-85eb-b979a0bfddca,2025/04/22,Apple,3729.71,USD,failed,Transport,A26,Refunded
8246d75f-9d34-4d13-8e63-fef792029b2e,16-09-2025,Zomato,4556.17,inr,success,Utilities,A37,Duplicate?
ebb8904b-2ca0-4c7f-ae73-1871eedb2167,02-01-2025,Swiggy,4712.32,INR,Pending,Transport,A24,SUSPICIOUS
082d4f9f-ca28-42f0-88b6-db9a3539c521,2025/05/18,Shell Petrol,2250.29,USD,FAILED,Healthcare,A22,Anomaly check
,28-12-2025,Netflix,$4753.23,USD,success,,A10,SUSPICIOUS
b176ee47-13d4-43f3-9093-980e31e602dd,19-10-2025,Ola,$2245.98,INR,FAILED,,A43,Duplicate?
0855ffbe-afe9-47ad-9615-1f6883e0f20f,29-11-2025,Local Bakery,$3508.75,inr,success,,A33,Duplicate?
b0c461d2-6287-4103-b245-fba5aa82aca5,2025/03/14,Swiggy,$532.89,inr,Pending,Food,A16,
,2025/08/29,Apple,3398.7,usd,FAILED,Other,A34,SUSPICIOUS
714bac15-fe56-4b13-8bfa-38e23fc58b57,2025/10/29,Shell Petrol,437.41,INR,FAILED,,A33,SUSPICIOUS
c035a020-79be-4613-bae3-104a1c6be42c,16-11-2025,Google,1660.01,usd,FAILED,Other,A25,Anomaly check
f11aa22f-95ff-4f9c-a2d4-7ad3de054f4d,2025/12/18,Flipkart,1135.87,usd,SUCCESS,Transport,A44,
5d53aefe-9b6b-4a36-8d8f-ca5f8422eaa2,2025/11/26,Uber India,2687.2,inr,PENDING,Food,A26,SUSPICIOUS
0c9271d2-d0f1-46fb-9c21-62cbd8a54038,01-01-2026,Flipkart,4974.57,usd,Pending,Cash Withdrawal,A40,Duplicate?
4c179547-7bde-470c-b7b0-20e990d7c28f,2025/03/16,Netflix,3862.65,USD,PENDING,Utilities,A41,
1dcb0eeb-c04c-45b3-a12c-1f7d2ce5769d,2025/11/14,IRCTC,2642.27,inr,PENDING,Other,A10,SUSPICIOUS
,2025/07/04,IRCTC,951.51,usd,success,Cash Withdrawal,A35,SUSPICIOUS
be3ff9a5-0c55-4c44-9208-31526d1e139f,04-05-2025,Zomato,4921.59,inr,PENDING,,A37,Anomaly check
a281e2dc-650c-47ec-873f-02b18e96e2a9,10-11-2025,IRCTC,$2898.25,USD,success,,A8,
48477dbf-942c-47b9-b1e9-32986081122d,2025/09/23,Netflix,1035.11,inr,SUCCESS,Healthcare,A49,Duplicate?
66a88a97-92e3-4fe2-b7e4-ba6118d9fda3,2025/02/26,Zomato,135.22,usd,failed,Shopping,A9,
c508da17-37bc-4075-bdb1-db563087a51b,2025/06/01,Netflix,4380.06,USD,PENDING,Healthcare,A16,Refunded
fef682a2-476a-479e-ba7f-e7c54cac7738,2025/10/10,Apple,4700.48,INR,success,Other,A2,SUSPICIOUS
b618522d-a617-4a2d-8c65-391760cdbd98,2025/09/27,Netflix,$4031.93,usd,PENDING,Cash Withdrawal,A46,Anomaly check
ed7a22a9-06b6-4eb9-9e4e-fe2061aeef0b,2025/06/20,Zomato,4635.25,USD,failed,Utilities,A32,Refunded
42cccaae-04a6-438c-ac6f-af01403b6d6d,22-09-2025,Ola,3000.7,usd,SUCCESS,Entertainment,A25,Duplicate?
9538ca57-7bde-4ead-a121-3b325e4463ec,2025/07/18,Uber India,$471.8,usd,Pending,Healthcare,A8,Refunded
8633d9df-7054-4f16-b5a7-c66da8d445ae,24-05-2025,Uber India,3460.58,inr,failed,Healthcare,A3,SUSPICIOUS
b284839d-e384-4ff5-96ce-bf461d743e50,17-11-2025,IRCTC,4898.22,inr,PENDING,,A39,
4a60af5a-9279-4116-b81e-8ed69f76d892,17-11-2025,Ola,3969.62,inr,success,,A21,
53e26666-394f-42bc-ae7d-5351ea96a864,28-10-2025,Zomato,364.2,usd,SUCCESS,Entertainment,A34,SUSPICIOUS
d78c3bc1-ea88-434f-8275-f73160a8beed,2025/08/05,Flipkart,762.34,inr,success,Other,A14,Duplicate?
fd9c87cf-c195-49d8-87da-06a6164b2689,15-02-2025,Flipkart,1549.94,inr,failed,Shopping,A50,Refunded
9efcbd8d-b496-4743-b759-0b4f7c84a779,2025/08/12,Ola,2691.34,usd,SUCCESS,,A13,
15d209a2-b1ac-4f3d-a535-2018b9329f4f,02-09-2025,Swiggy,4131.98,INR,Pending,Transport,A29,
06b82c5f-8afc-411a-b504-677664774117,26-06-2025,Swiggy,2973.07,usd,FAILED,,A47,Duplicate?
46492284-3925-4be3-8609-53c0f0cbbaac,2025/10/04,Apple,2590.9,inr,FAILED,,A2,Anomaly check
7d5b8777-f5fe-4b96-b042-a19b5bf55814,2025/02/21,Flipkart,3498.43,usd,SUCCESS,Food,A37,SUSPICIOUS
78b612c1-6611-4c77-aa9b-7fbf096b3858,28-02-2025,Netflix,2253.76,inr,SUCCESS,Cash Withdrawal,A37,Duplicate?
611ef8c3-af5a-4d17-91f0-145b4c29950f,24-06-2025,Ola,2430.58,USD,SUCCESS,Food,A24,Refunded
7509a09f-78b6-41c4-9293-b768abf409a3,2025/06/23,Shell Petrol,4585.24,USD,FAILED,Transport,A43,Duplicate?
2ccf171c-02ba-4a73-b8b8-71927d19108c,09-08-2025,Shell Petrol,2716.32,inr,PENDING,Other,A16,
2b8c671b-be0f-4741-a9d0-154307345095,27-11-2025,Zomato,2802.72,usd,PENDING,Other,A12,SUSPICIOUS
6f5c6953-7937-4b10-ab51-1609f901aad1,09-05-2025,Netflix,4925.8,USD,SUCCESS,Healthcare,A38,SUSPICIOUS
09a39a8a-e52d-4ba2-8b13-c034b4decfab,2025/03/15,Apple,1036.1,inr,PENDING,Utilities,A8,Refunded
53c27f7a-96b3-43ca-be8b-39f783909ee1,2025/11/08,Uber India,4655.35,usd,PENDING,Entertainment,A31,SUSPICIOUS
,30-09-2025,Apple,791.27,usd,Pending,Healthcare,A44,SUSPICIOUS
,2025/10/21,Flipkart,$4148.4,USD,failed,,A1,SUSPICIOUS
19d7787d-4462-482b-9526-a770aa097803,2025/08/14,Google,4442.59,USD,Pending,Shopping,A22,Duplicate?
86008051-05ba-43b9-8b1d-8318121ac7a6,2025/12/07,Zomato,1691.95,INR,FAILED,,A16,Duplicate?
,2025/06/22,IRCTC,3411.57,usd,PENDING,Healthcare,A44,
592e4a27-9ba2-4bd6-85b1-eaa20efbc4aa,06-05-2025,Spotify,4847.66,usd,success,Cash Withdrawal,A19,SUSPICIOUS
3ac89f7f-d497-4ea0-8b97-0873ec53e5da,02-10-2025,Swiggy,2150.97,inr,PENDING,Food,A37,SUSPICIOUS
32e533d5-9e04-43ee-b84b-35dbc235dec2,2025/11/28,Shell Petrol,2272.42,inr,success,,A39,SUSPICIOUS
28c92e33-d45f-4277-b52f-568428d9d425,2025/12/16,Google,240.06,usd,FAILED,Entertainment,A23,Refunded
22226417-321d-4a81-97b4-73a59d823ba6,2025/12/29,Uber India,4555.31,usd,Pending,Healthcare,A23,Refunded
,2025/05/21,Google,1577.46,USD,Pending,Healthcare,A6,SUSPICIOUS
1f550846-f7b6-4a00-8b89-3bee747be191,2025/07/04,Apple,3824.49,inr,Pending,Cash Withdrawal,A22,
ca55e937-2a1f-4ba8-86c8-89f661ceccc2,2025/05/07,Flipkart,1667.46,usd,SUCCESS,Entertainment,A21,Anomaly check
820b7d17-dc30-4a84-bbea-e7b1dcf19544,2025/12/15,Apple,2401.29,usd,Pending,Transport,A36,Anomaly check
,04-03-2025,Netflix,2621.8,usd,PENDING,,A28,
557c3445-c777-4026-bfa5-73f32ff6bf3c,2025/11/28,Spotify,3086.14,usd,FAILED,Shopping,A37,Refunded
6942e49a-83a7-4d95-b74b-c7b99843b072,20-05-2025,Local Bakery,3733.52,inr,SUCCESS,Cash Withdrawal,A4,Duplicate?
1fe4c03c-d53a-4a5f-9402-e9f6e63d1582,2025/06/02,IRCTC,2984.92,USD,failed,Food,A3,
aae7510f-3a62-408d-9670-7e717c712794,2025/07/11,Amazon,341.02,INR,success,Food,A27,Refunded
e9132779-0891-438d-835b-c4946896eb61,07-02-2025,Google,3659.87,usd,FAILED,Food,A27,Duplicate?
15b4cbe1-65a3-4c95-8359-62caaa113ff8,2025/01/23,Local Bakery,4416.08,USD,SUCCESS,Transport,A32,Refunded
7bcb0935-d4b0-4abf-bea9-34cac9563525,11-02-2025,Netflix,4797.09,usd,Pending,Utilities,A37,
be9c4680-fe65-431f-8dbc-cfa9ce28fd38,14-12-2025,Netflix,$331.85,USD,SUCCESS,Transport,A43,Anomaly check
8094c2b9-5361-4092-848f-7e90db033aed,2025/05/08,Google,84.32,inr,PENDING,,A47,Refunded
b8a97f2b-e275-4231-9035-4ee828563638,2025/08/04,Google,99.89,usd,PENDING,,A8,SUSPICIOUS
99eeb5a5-c820-4710-b67c-ac8ab4539693,2025/05/28,Swiggy,$1046.48,USD,Pending,Entertainment,A18,Refunded
ef0c2d3a-0e6c-4548-a257-4a2bc6cfb93a,2025/10/24,Zomato,1110.63,usd,FAILED,Shopping,A43,
34c9831c-c667-47e4-8785-acb42442d155,27-06-2025,Ola,4343.95,USD,Pending,Entertainment,A8,Refunded
dc971be8-c3d4-472b-bc34-581d5f9faca0,04-06-2025,Zomato,4070.07,USD,PENDING,Transport,A24,Duplicate?
8dd09173-88eb-41ca-b2dd-1c2477073dd6,2025/08/27,Shell Petrol,4285.18,usd,Pending,Shopping,A4,Refunded
ffdf9aab-d379-4b1c-a59b-e75f65ba3ad9,2025/03/16,IRCTC,910.68,INR,failed,Transport,A12,Anomaly check
063fa37f-65e8-4546-97a2-c2ad5b6e0877,2025/12/31,Local Bakery,2379.58,usd,Pending,Utilities,A12,Refunded
1b4e1b9b-25c9-4f48-b7f8-39554618e505,2025/04/03,Swiggy,1788.21,inr,PENDING,,A5,Anomaly check
030c279c-6795-48f5-9458-5100d0149f2d,2025/09/07,Amazon,2571.99,usd,success,Healthcare,A22,Refunded
a53ed868-a4e2-47ae-b169-6ce4edc0959e,2025/01/17,Netflix,4839.33,inr,PENDING,Transport,A24,SUSPICIOUS
d13ed66c-a44c-4ecf-b376-64e625f9c50f,2025/01/29,Shell Petrol,$3460.25,USD,PENDING,Travel,A47,
,2025/02/15,Ola,$887.05,INR,FAILED,Shopping,A4,
e60e9b52-cab6-4f50-90f8-6204ac95cdc1,18-07-2025,Ola,2500.28,USD,failed,Cash Withdrawal,A41,SUSPICIOUS
b7e31aa1-8299-480a-b19f-227d6e0d6eb0,2025/08/28,Amazon,2787.25,usd,PENDING,Entertainment,A30,
8917ff9c-025d-412d-acd6-0207f92f32ac,06-06-2025,Netflix,3555.96,USD,failed,Other,A22,Refunded
3c945693-8b18-4545-90f9-6e38f18d14a9,16-01-2025,Google,$941.88,inr,Pending,Entertainment,A46,SUSPICIOUS
da6b2759-55f9-4812-afaf-41619bfd121f,21-05-2025,Shell Petrol,1684.89,usd,success,,A6,Anomaly check
daf48fac-b956-4feb-9054-5f8ca5ada3ed,2025/04/23,Uber India,355.87,USD,PENDING,,A37,Anomaly check
83ec2965-ee1b-4e49-82f2-6b13123a3e0d,2025/10/10,Google,1859.46,inr,FAILED,Cash Withdrawal,A26,Anomaly check
5fb6ab98-8cc5-4e86-9ea8-a8fe62715a6c,2025/02/09,Amazon,2498.44,USD,Pending,Food,A10,Refunded
7170e147-770f-486c-b7dc-6f142b0fb341,02-06-2025,Flipkart,$4719.81,INR,failed,Utilities,A14,Duplicate?
0925dcbb-3b35-421c-9304-249aeb6412b1,2025/07/01,Local Bakery,$1717.95,usd,failed,Healthcare,A13,
8add8e29-2df1-4045-a322-b708d5b1708a,2025/01/12,Local Bakery,2011.45,inr,Pending,Travel,A33,Refunded
cd5fdca0-0193-4155-a64f-59c4840bb151,2025/04/17,Google,$3923.18,inr,FAILED,Cash Withdrawal,A33,Refunded
5f3a2b84-03b0-46e1-b827-0622dfde95b9,2025/09/02,Uber India,$4958.48,USD,Pending,Entertainment,A44,SUSPICIOUS
b71ab327-c411-4cb0-a5f4-dcbe6d89c412,2025/07/05,Apple,4792.5,INR,failed,Entertainment,A40,Anomaly check
d1fad79b-eab3-4ed8-a4fc-fb15d4881a8c,11-12-2025,Flipkart,2654.73,inr,PENDING,,A23,Refunded
61d60cc8-6368-4ff2-97c3-a529364b49f3,18-09-2025,Swiggy,$1372.33,inr,SUCCESS,Food,A7,
2a7aedd6-1f6e-4af1-b3eb-6547aaae5dc1,2025/03/09,IRCTC,$4244.4,usd,failed,Healthcare,A50,Refunded
c1f5632e-71e3-407e-b2ac-c4b242dc8b12,2025/11/15,Google,2975.81,inr,success,Entertainment,A26,Refunded
08306ab2-9cd7-4705-b0ee-3bd4bcd18326,02-06-2025,Google,2033.33,USD,FAILED,Travel,A42,Duplicate?
0b8eae44-08e0-4020-acfd-188406780e80,05-01-2025,Uber India,3572.77,USD,failed,Entertainment,A4,Anomaly check
d27c62e1-5ffb-444e-bbfc-7fdc5a45a675,2025/11/05,Spotify,3303.68,USD,success,Utilities,A46,SUSPICIOUS
d70a2621-cece-4b1c-a20e-6ed65e98a572,05-03-2025,Uber India,3180.33,usd,Pending,Cash Withdrawal,A43,Duplicate?
4201d526-97bf-4ae5-8fb3-e0aa00c35d5e,2025/05/13,Apple,4194.96,INR,Pending,Utilities,A50,Anomaly check
44f3755d-50a5-4aa7-8298-c8f44c6725bb,05-04-2025,Uber India,1128.37,inr,failed,Other,A4,Refunded
dfcb00f0-0eea-4bdf-a2ef-e0dd164fc8b4,2025/10/24,Netflix,1186.31,INR,PENDING,Other,A39,Anomaly check
6d81ae97-2e89-4637-ac1d-31a9b54765a3,22-02-2025,Flipkart,$4420.16,inr,SUCCESS,,A35,Duplicate?
8a5175bc-ec20-43b3-bc92-937ef3f1accc,2025/09/18,Amazon,1976.02,inr,FAILED,Shopping,A25,Refunded
66574a95-99ca-4a86-aab3-70c338b8825e,2025/08/24,Spotify,$1952.83,INR,success,Travel,A43,SUSPICIOUS
4b6c3069-cf21-48a4-b9a3-f8c3fb9e2f5e,18-05-2025,Google,141.48,usd,SUCCESS,,A41,Refunded
62ab0639-4c76-44e5-a9e6-515610d41eda,01-02-2025,Apple,3651.34,INR,FAILED,Travel,A29,Duplicate?
a2980487-c1b1-4c9a-8d6e-6f60c368cf9d,09-01-2025,Google,2627.84,usd,Pending,Shopping,A49,SUSPICIOUS
773584a9-2781-4ebc-b199-7f38b85baaaa,2025/12/22,Netflix,4392.74,USD,PENDING,,A33,SUSPICIOUS
652344ea-7c21-415e-86ed-96140909f045,20-07-2025,Local Bakery,1303.93,usd,Pending,Cash Withdrawal,A40,Refunded
c65fb3cd-f531-436e-9149-f9c148094440,2025/01/20,Flipkart,231.42,usd,Pending,Entertainment,A27,Refunded
2257597e-7071-4d35-a8b4-c41cdb4da1a6,11-07-2025,Flipkart,$752.39,inr,success,Food,A20,
4a7309fb-4d4c-4dab-9aa0-4eed8e7c78fa,2025/07/17,Local Bakery,$4076.93,usd,FAILED,Food,A35,Refunded
,25-11-2025,Ola,3354.19,inr,SUCCESS,Entertainment,A47,Duplicate?
b8bf11cf-6356-450a-975f-d78ff7386f6e,11-11-2025,Shell Petrol,4818.44,INR,success,Healthcare,A33,Refunded
7057529e-87ba-4c5f-9cf2-5cc1cf842351,15-10-2025,Uber India,4348.15,USD,FAILED,Travel,A35,Refunded
bc35515a-6a4e-408e-a9d5-cbe519e9cbd5,05-05-2025,Shell Petrol,2353.53,inr,SUCCESS,Travel,A36,Duplicate?
d2f646ab-4f98-4af1-8de7-6c42fde6581c,03-04-2025,Swiggy,1730.04,usd,PENDING,,A8,SUSPICIOUS
f1443f4a-b3fe-4bf4-bd19-8b2004ee672d,28-04-2025,Netflix,$4947.85,USD,Pending,Transport,A40,
51e76c40-83e8-4703-9c7f-f10b47cdae49,2025/04/22,Spotify,4096.08,inr,PENDING,,A31,SUSPICIOUS
066c4473-50a7-4ef5-95fb-22a2ed3aeda7,2025/10/29,Zomato,1666.05,INR,success,,A45,
b95ad374-1895-43f2-80be-db6458a0c09b,21-08-2025,Uber India,4391.96,USD,PENDING,Transport,A16,
113cb5dd-64d8-494a-8676-7af2bf9faffe,2025/09/19,Local Bakery,2129.66,USD,failed,,A16,Refunded
db0cba0c-8852-48fb-b18a-7dadfd1774ef,06-01-2025,Netflix,4229.64,USD,SUCCESS,Utilities,A24,Duplicate?
aeb59b26-db2c-4ca2-8bef-abcd6d896fbf,22-05-2025,Swiggy,3522.54,usd,FAILED,Food,A4,
e89f4d3a-f95e-48cb-9608-e560745fe0e4,2025/05/16,Apple,3970.15,USD,success,Entertainment,A37,Duplicate?
7595cccf-2992-46a1-bf7e-24006b35bae2,23-03-2025,Ola,1749.11,usd,failed,Travel,A3,Anomaly check
ef0f9e4e-7568-45ff-96b8-3844e7ba696b,06-02-2025,IRCTC,287.2,usd,Pending,,A31,Refunded
86882a1c-e2a6-4182-a5d0-5c7dc9370284,2025/04/02,Netflix,2731.96,usd,PENDING,Transport,A20,Refunded
07e57568-a599-4bd4-ba5c-c56cfd4b3a17,12-05-2025,Swiggy,4874.15,inr,PENDING,Travel,A22,
5d66ea39-2fa2-4273-a79b-8c49b9aa6c02,2025/04/17,Ola,279.45,USD,PENDING,Shopping,A34,SUSPICIOUS
5c9abf04-b2fa-4a0e-9128-81d9fe2fae79,09-11-2025,Shell Petrol,4903.59,USD,SUCCESS,Entertainment,A4,Refunded
7cccaf96-e08b-403f-b03d-f33817b1f95c,2025/10/31,Amazon,1278.18,usd,SUCCESS,Transport,A12,Duplicate?
,18-07-2025,Google,4808.58,usd,FAILED,Transport,A32,Refunded
93ddcc7e-4e69-4fc1-b2b8-1c2ab2234a37,02-05-2025,Zomato,28389.17,USD,Pending,Transport,A44,
e44193b3-4a6b-430b-aae7-fbde9629e0a9,29-07-2025,Amazon,398.35,usd,success,Travel,A33,SUSPICIOUS
,01-03-2025,Zomato,1238.56,inr,failed,Transport,A4,Refunded
5f1275c2-a609-45c8-b839-81f1e95ad2a1,05-03-2025,Ola,257.43,inr,failed,Food,A16,Duplicate?
5ee49aed-6028-417a-8742-8575d863193b,2025/05/29,Swiggy,4711.45,USD,Pending,Entertainment,A47,Duplicate?
3c6c9791-ebb4-4d05-b1f0-fa52a2c47637,2025/07/07,Uber India,2913.75,USD,Pending,Travel,A37,Duplicate?
31950c55-df43-45c5-8851-706e9074185c,2025/11/28,Local Bakery,1576.59,INR,failed,,A44,
46247b56-dd78-44e4-b122-617e0829b399,2025/11/27,Netflix,2996.49,INR,FAILED,Food,A10,
8672a9d9-d707-428c-b50d-8001605ca26f,30-09-2025,Google,$1462.58,INR,success,Travel,A19,
4b2b14b3-22af-49c0-9352-9e2d4244ea8b,23-03-2025,Amazon,$921.79,USD,FAILED,Utilities,A43,Refunded
1cf0df2f-b293-45cb-9599-28d4987511c5,2025/01/15,IRCTC,$481.52,USD,PENDING,,A9,
12380781-7db0-4092-910e-ccf24a292da9,2025/08/06,Zomato,2620.65,USD,failed,Transport,A41,Refunded
ca08b599-a240-4073-a59c-a04776fecdf1,28-01-2025,IRCTC,3838.51,inr,SUCCESS,Shopping,A5,Refunded
21b723e7-9fcc-4ce7-88cf-fb57b77ffdea,2025/11/12,Ola,897.94,inr,FAILED,Shopping,A26,Refunded
a5a93cce-215a-45f6-8164-1ead856bf7c1,11-02-2025,Uber India,3992.72,inr,FAILED,Healthcare,A6,Refunded
da63bef7-4129-41a2-a719-ef01856319eb,15-12-2025,Shell Petrol,2337.06,USD,PENDING,Healthcare,A36,
87d08c4e-ab8f-44d1-8915-0ed4134d3545,2025/08/13,Amazon,2217.27,usd,success,Healthcare,A24,Duplicate?
c4c4397f-5c15-4310-a6d9-9a989d534969,2025/04/16,Zomato,121.26,usd,Pending,Other,A48,Duplicate?
a79f2c27-116d-4748-96b2-0a58eb6924b1,15-07-2025,Ola,2244.52,USD,SUCCESS,Other,A11,
9afd53bd-de85-438e-8b13-271426123a5a,16-05-2025,Netflix,3528.85,USD,failed,Cash Withdrawal,A13,SUSPICIOUS
b82eb658-c0fe-49dc-8dd3-d65d278cc0e3,2025/11/14,Uber India,$2891.27,INR,success,,A34,Refunded
d11d3e16-bbf1-4719-b073-3ecea691888f,2025/05/27,Ola,$3675.61,INR,success,Shopping,A28,Refunded
4f00e0da-6bcf-4b09-ad73-6fc6126851ad,2025/06/01,Google,3463.94,USD,SUCCESS,,A35,SUSPICIOUS
973c045c-cf30-46f1-869d-6d6530574fe9,13-10-2025,Ola,3247.99,USD,Pending,,A22,Anomaly check
ebf2cdb3-0352-47dd-8d1a-6e76c97a14ef,16-03-2025,Swiggy,4794.57,usd,PENDING,Shopping,A45,Anomaly check
f2bd2738-3024-41df-a99e-b46a5d985382,27-07-2025,Apple,$1969.13,USD,Pending,,A21,Duplicate?
de895542-b61d-43e1-af18-1d5f270ec031,29-07-2025,Apple,4594.04,USD,FAILED,Shopping,A44,
d72d5dac-1590-4627-be01-bd8fbc4f42dd,2025/12/22,Uber India,38930.23,INR,failed,Utilities,A24,
d50df982-6377-4784-a2c1-eb919c96fddf,27-06-2025,Netflix,477.87,usd,SUCCESS,Food,A8,Duplicate?
97823c77-8b62-40dd-b491-1461472d50c4,2025/05/10,Amazon,2868.82,inr,PENDING,Entertainment,A34,Refunded
29896b6d-880f-4987-b632-9bce20f727cc,25-01-2025,IRCTC,1597.16,inr,Pending,Transport,A41,SUSPICIOUS
e9c2a237-3af1-4bfa-9501-7e81d783a2f6,2025/03/31,Shell Petrol,1858.71,INR,PENDING,,A19,SUSPICIOUS
a643adf9-44d7-4cdf-8e8f-a126d81bfbf7,2025/04/07,Apple,4945.6,USD,success,,A40,Anomaly check
a5e42884-fccb-4873-8e40-c6b3d146a28d,2025/09/13,Ola,2422.0,USD,FAILED,Cash Withdrawal,A41,SUSPICIOUS
,29-08-2025,Shell Petrol,3297.24,usd,FAILED,Shopping,A6,
e696591f-b2dd-482f-ad13-a958f5c16a6e,2025/07/28,Shell Petrol,$3347.67,inr,failed,Entertainment,A41,SUSPICIOUS
591ae19d-c2ea-404c-afa6-cc585124e1ba,2025/03/24,Google,1502.36,usd,Pending,Cash Withdrawal,A10,
37deb408-ebe3-4e91-8028-a91fa6effe8d,27-01-2025,Uber India,$1088.27,USD,success,Utilities,A46,SUSPICIOUS
eaaaaaf1-d5b5-46bb-ab0f-07c1ff3a2bb2,2025/01/14,Google,$1827.18,inr,SUCCESS,Shopping,A37,
62510447-061b-4afe-b30d-f04c89216aa1,2025/08/06,Local Bakery,1314.87,usd,PENDING,Utilities,A21,Refunded
3a8dd70c-7e79-4bcc-8227-20c1d8a9c8db,01-06-2025,Netflix,3479.18,inr,SUCCESS,Utilities,A20,Refunded
c384b447-a32e-4dec-91dc-46169178e7d3,11-07-2025,Zomato,1640.75,inr,PENDING,Entertainment,A34,Refunded
08fd4a48-f346-4dab-970b-692f64d81c76,22-05-2025,Shell Petrol,$3482.09,usd,PENDING,,A33,Duplicate?
126e9ff5-8c7e-48f2-b4c0-887980684257,2025/05/30,Netflix,2371.71,inr,FAILED,Food,A49,SUSPICIOUS
aa79217b-c4fc-4bb4-82e6-2bc3e7c092e7,06-02-2025,Apple,3310.92,USD,failed,Other,A29,Duplicate?
,2025/01/03,Google,1878.56,inr,Pending,Entertainment,A37,Duplicate?
700c9b0a-c434-44ab-8f6c-d24cbd6576d1,25-11-2025,Google,$3209.5,usd,SUCCESS,Transport,A24,SUSPICIOUS
eac788ec-f741-418b-9054-5fd6f2a48363,2025/08/25,Flipkart,960.27,inr,Pending,Other,A4,Anomaly check
1ede0efc-3bcd-476f-a3d0-c788603eb67f,29-01-2025,IRCTC,2671.33,INR,SUCCESS,,A47,Refunded
3e06af50-05b9-4b72-8831-da90c0b48dad,2025/03/05,Swiggy,2966.73,inr,SUCCESS,Travel,A26,SUSPICIOUS
abdc199a-f58b-4086-9823-348699d5153c,2025/09/02,Uber India,2270.49,inr,FAILED,,A39,Duplicate?
,2025/03/02,Swiggy,2406.0,inr,PENDING,Travel,A44,SUSPICIOUS
3940d8cd-72e6-4762-9f81-91c8ca5a2c2f,21-07-2025,Netflix,4303.22,USD,SUCCESS,Shopping,A19,
799c1cb7-2f8c-4ed8-b798-222f8727e723,17-04-2025,Amazon,4406.38,USD,PENDING,Healthcare,A27,SUSPICIOUS
6e840dcf-6d7c-40d1-8a54-5ab33b166771,2025/06/10,Zomato,2063.09,INR,SUCCESS,Other,A7,SUSPICIOUS
